step time Total Potential Kinetic Kinetic_1 Kinetic_2 Kinetic_3
35353 35.353 -0.0021764 -0.00558002 0.00340362 7.50444e-05 0.00124721 0.00208136
35354 35.354 -0.0021764 -0.00557889 0.00340249 7.50417e-05 0.00124719 0.00208025
35355 35.355 -0.0021764 -0.00557776 0.00340136 7.50391e-05 0.00124717 0.00207914
35356 35.356 -0.0021764 -0.00557662 0.00340023 7.50364e-05 0.00124715 0.00207803
35357 35.357 -0.0021764 -0.0055755 0.0033991 7.50337e-05 0.00124714 0.00207693
35358 35.358 -0.0021764 -0.00557437 0.00339797 7.50311e-05 0.00124712 0.00207582
35359 35.359 -0.0021764 -0.00557324 0.00339684 7.50284e-05 0.0012471 0.00207471
35360 35.36 -0.0021764 -0.00557211 0.00339571 7.50257e-05 0.00124708 0.00207361
35361 35.361 -0.0021764 -0.00557098 0.00339458 7.50231e-05 0.00124706 0.0020725
35362 35.362 -0.0021764 -0.00556986 0.00339346 7.50204e-05 0.00124704 0.0020714
35363 35.363 -0.0021764 -0.00556873 0.00339233 7.50178e-05 0.00124702 0.00207029
35364 35.364 -0.0021764 -0.00556761 0.00339121 7.50151e-05 0.00124701 0.00206919
35365 35.365 -0.0021764 -0.00556649 0.00339009 7.50124e-05 0.00124699 0.00206809
35366 35.366 -0.0021764 -0.00556536 0.00338896 7.50098e-05 0.00124697 0.00206699
35367 35.367 -0.0021764 -0.00556424 0.00338784 7.50071e-05 0.00124695 0.00206589
35368 35.368 -0.0021764 -0.00556312 0.00338672 7.50045e-05 0.00124693 0.00206479
35369 35.369 -0.0021764 -0.005562 0.0033856 7.50018e-05 0.00124691 0.00206369
35370 35.37 -0.0021764 -0.00556088 0.00338448 7.49992e-05 0.00124689 0.00206259
35371 35.371 -0.0021764 -0.00555976 0.00338336 7.49965e-05 0.00124687 0.00206149
35372 35.372 -0.0021764 -0.00555864 0.00338224 7.49939e-05 0.00124686 0.0020604
35373 35.373 -0.0021764 -0.00555753 0.00338113 7.49912e-05 0.00124684 0.0020593
35374 35.374 -0.0021764 -0.00555641 0.00338001 7.49885e-05 0.00124682 0.0020582
35375 35.375 -0.0021764 -0.0055553 0.0033789 7.49859e-05 0.0012468 0.00205711
35376 35.376 -0.0021764 -0.00555418 0.00337778 7.49832e-05 0.00124678 0.00205602
35377 35.377 -0.0021764 -0.00555307 0.00337667 7.49806e-05 0.00124676 0.00205492
35378 35.378 -0.0021764 -0.00555196 0.00337555 7.4978e-05 0.00124674 0.00205383
35379 35.379 -0.0021764 -0.00555084 0.00337444 7.49753e-05 0.00124673 0.00205274
35380 35.38 -0.0021764 -0.00554973 0.00337333 7.49727e-05 0.00124671 0.00205165
35381 35.381 -0.0021764 -0.00554862 0.00337222 7.497e-05 0.00124669 0.00205056
35382 35.382 -0.0021764 -0.00554751 0.00337111 7.49674e-05 0.00124667 0.00204947
35383 35.383 -0.0021764 -0.0055464 0.00337 7.49647e-05 0.00124665 0.00204839
35384 35.384 -0.0021764 -0.00554529 0.00336889 7.49621e-05 0.00124663 0.0020473
35385 35.385 -0.0021764 -0.00554419 0.00336779 7.49594e-05 0.00124661 0.00204621
35386 35.386 -0.0021764 -0.00554308 0.00336668 7.49568e-05 0.00124659 0.00204513
35387 35.387 -0.0021764 -0.00554197 0.00336557 7.49542e-05 0.00124658 0.00204404
35388 35.388 -0.0021764 -0.00554087 0.00336447 7.49515e-05 0.00124656 0.00204296
35389 35.389 -0.0021764 -0.00553976 0.00336336 7.49489e-05 0.00124654 0.00204188
35390 35.39 -0.0021764 -0.00553866 0.00336226 7.49462e-05 0.00124652 0.00204079
35391 35.391 -0.0021764 -0.00553756 0.00336116 7.49436e-05 0.0012465 0.00203971
35392 35.392 -0.0021764 -0.00553646 0.00336006 7.4941e-05 0.00124648 0.00203863
35393 35.393 -0.0021764 -0.00553536 0.00335895 7.49383e-05 0.00124646 0.00203755
35394 35.394 -0.0021764 -0.00553425 0.00335785 7.49357e-05 0.00124645 0.00203647
35395 35.395 -0.0021764 -0.00553316 0.00335675 7.49331e-05 0.00124643 0.00203539
35396 35.396 -0.0021764 -0.00553206 0.00335566 7.49304e-05 0.00124641 0.00203432
35397 35.397 -0.0021764 -0.00553096 0.00335456 7.49278e-05 0.00124639 0.00203324
35398 35.398 -0.0021764 -0.00552986 0.00335346 7.49252e-05 0.00124637 0.00203216
35399 35.399 -0.0021764 -0.00552876 0.00335236 7.49225e-05 0.00124635 0.00203109
35400 35.4 -0.0021764 -0.00552767 0.00335127 7.49199e-05 0.00124633 0.00203001
35401 35.401 -0.0021764 -0.00552657 0.00335017 7.49173e-05 0.00124631 0.00202894
35402 35.402 -0.0021764 -0.00552548 0.00334908 7.49146e-05 0.0012463 0.00202787
35403 35.403 -0.0021764 -0.00552439 0.00334799 7.4912e-05 0.00124628 0.0020268
35404 35.404 -0.0021764 -0.00552329 0.00334689 7.49094e-05 0.00124626 0.00202572
35405 35.405 -0.0021764 -0.0055222 0.0033458 7.49067e-05 0.00124624 0.00202465
35406 35.406 -0.0021764 -0.00552111 0.00334471 7.49041e-05 0.00124622 0.00202358
35407 35.407 -0.0021764 -0.00552002 0.00334362 7.49015e-05 0.0012462 0.00202251
35408 35.408 -0.0021764 -0.00551893 0.00334253 7.48989e-05 0.00124618 0.00202145
35409 35.409 -0.0021764 -0.00551784 0.00334144 7.48962e-05 0.00124617 0.00202038
35410 35.41 -0.0021764 -0.00551675 0.00334035 7.48936e-05 0.00124615 0.00201931
35411 35.411 -0.0021764 -0.00551567 0.00333927 7.4891e-05 0.00124613 0.00201825
35412 35.412 -0.0021764 -0.00551458 0.00333818 7.48884e-05 0.00124611 0.00201718
35413 35.413 -0.0021764 -0.00551349 0.00333709 7.48858e-05 0.00124609 0.00201612
35414 35.414 -0.0021764 -0.00551241 0.00333601 7.48831e-05 0.00124607 0.00201505
35415 35.415 -0.0021764 -0.00551133 0.00333492 7.48805e-05 0.00124605 0.00201399
35416 35.416 -0.0021764 -0.00551024 0.00333384 7.48779e-05 0.00124604 0.00201293
35417 35.417 -0.0021764 -0.00550916 0.00333276 7.48753e-05 0.00124602 0.00201187
35418 35.418 -0.0021764 -0.00550808 0.00333168 7.48727e-05 0.001246 0.00201081
35419 35.419 -0.0021764 -0.005507 0.00333059 7.48701e-05 0.00124598 0.00200975
35420 35.42 -0.0021764 -0.00550592 0.00332951 7.48674e-05 0.00124596 0.00200869
35421 35.421 -0.0021764 -0.00550484 0.00332843 7.48648e-05 0.00124594 0.00200763
35422 35.422 -0.0021764 -0.00550376 0.00332736 7.48622e-05 0.00124592 0.00200657
35423 35.423 -0.0021764 -0.00550268 0.00332628 7.48596e-05 0.0012459 0.00200551
35424 35.424 -0.0021764 -0.0055016 0.0033252 7.4857e-05 0.00124589 0.00200446
35425 35.425 -0.0021764 -0.00550053 0.00332412 7.48544e-05 0.00124587 0.0020034
35426 35.426 -0.0021764 -0.00549945 0.00332305 7.48518e-05 0.00124585 0.00200235
35427 35.427 -0.0021764 -0.00549837 0.00332197 7.48492e-05 0.00124583 0.00200129
35428 35.428 -0.0021764 -0.0054973 0.0033209 7.48465e-05 0.00124581 0.00200024
35429 35.429 -0.0021764 -0.00549623 0.00331982 7.48439e-05 0.00124579 0.00199919
35430 35.43 -0.0021764 -0.00549515 0.00331875 7.48413e-05 0.00124577 0.00199814
35431 35.431 -0.0021764 -0.00549408 0.00331768 7.48387e-05 0.00124576 0.00199708
35432 35.432 -0.0021764 -0.00549301 0.00331661 7.48361e-05 0.00124574 0.00199603
35433 35.433 -0.0021764 -0.00549194 0.00331554 7.48335e-05 0.00124572 0.00199499
35434 35.434 -0.0021764 -0.00549087 0.00331447 7.48309e-05 0.0012457 0.00199394
35435 35.435 -0.0021764 -0.0054898 0.0033134 7.48283e-05 0.00124568 0.00199289
35436 35.436 -0.0021764 -0.00548873 0.00331233 7.48257e-05 0.00124566 0.00199184
35437 35.437 -0.0021764 -0.00548766 0.00331126 7.48231e-05 0.00124564 0.0019908
35438 35.438 -0.0021764 -0.0054866 0.0033102 7.48205e-05 0.00124563 0.00198975
35439 35.439 -0.0021764 -0.00548553 0.00330913 7.48179e-05 0.00124561 0.0019887
35440 35.44 -0.0021764 -0.00548447 0.00330806 7.48153e-05 0.00124559 0.00198766
35441 35.441 -0.0021764 -0.0054834 0.003307 7.48127e-05 0.00124557 0.00198662
35442 35.442 -0.0021764 -0.00548234 0.00330594 7.48101e-05 0.00124555 0.00198557
35443 35.443 -0.0021764 -0.00548127 0.00330487 7.48075e-05 0.00124553 0.00198453
35444 35.444 -0.0021764 -0.00548021 0.00330381 7.48049e-05 0.00124551 0.00198349
35445 35.445 -0.0021764 -0.00547915 0.00330275 7.48023e-05 0.0012455 0.00198245
35446 35.446 -0.0021764 -0.00547809 0.00330169 7.47997e-05 0.00124548 0.00198141
35447 35.447 -0.0021764 -0.00547703 0.00330063 7.47971e-05 0.00124546 0.00198037
35448 35.448 -0.0021764 -0.00547597 0.00329957 7.47945e-05 0.00124544 0.00197933
35449 35.449 -0.0021764 -0.00547491 0.00329851 7.47919e-05 0.00124542 0.0019783
35450 35.45 -0.0021764 -0.00547385 0.00329745 7.47893e-05 0.0012454 0.00197726
35451 35.451 -0.0021764 -0.0054728 0.00329639 7.47867e-05 0.00124538 0.00197622
35452 35.452 -0.0021764 -0.00547174 0.00329534 7.47842e-05 0.00124537 0.00197519
35453 35.453 -0.0021764 -0.00547068 0.00329428 7.47816e-05 0.00124535 0.00197415
35454 35.454 -0.0021764 -0.00546963 0.00329323 7.4779e-05 0.00124533 0.00197312
35455 35.455 -0.0021764 -0.00546857 0.00329217 7.47764e-05 0.00124531 0.00197209
35456 35.456 -0.0021764 -0.00546752 0.00329112 7.47738e-05 0.00124529 0.00197105
35457 35.457 -0.0021764 -0.00546647 0.00329006 7.47712e-05 0.00124527 0.00197002
35458 35.458 -0.0021764 -0.00546542 0.00328901 7.47686e-05 0.00124525 0.00196899
35459 35.459 -0.0021764 -0.00546436 0.00328796 7.4766e-05 0.00124524 0.00196796
35460 35.46 -0.0021764 -0.00546331 0.00328691 7.47635e-05 0.00124522 0.00196693
35461 35.461 -0.0021764 -0.00546226 0.00328586 7.47609e-05 0.0012452 0.0019659
35462 35.462 -0.0021764 -0.00546121 0.00328481 7.47583e-05 0.00124518 0.00196487
35463 35.463 -0.0021764 -0.00546017 0.00328376 7.47557e-05 0.00124516 0.00196385
35464 35.464 -0.0021764 -0.00545912 0.00328271 7.47531e-05 0.00124514 0.00196282
35465 35.465 -0.0021764 -0.00545807 0.00328167 7.47505e-05 0.00124512 0.00196179
35466 35.466 -0.0021764 -0.00545702 0.00328062 7.4748e-05 0.00124511 0.00196077
35467 35.467 -0.0021764 -0.00545598 0.00327958 7.47454e-05 0.00124509 0.00195974
35468 35.468 -0.0021764 -0.00545493 0.00327853 7.47428e-05 0.00124507 0.00195872
35469 35.469 -0.0021764 -0.00545389 0.00327749 7.47402e-05 0.00124505 0.0019577
35470 35.47 -0.0021764 -0.00545285 0.00327644 7.47376e-05 0.00124503 0.00195667
35471 35.471 -0.0021764 -0.0054518 0.0032754 7.47351e-05 0.00124501 0.00195565
35472 35.472 -0.0021764 -0.00545076 0.00327436 7.47325e-05 0.00124499 0.00195463
35473 35.473 -0.0021764 -0.00544972 0.00327332 7.47299e-05 0.00124498 0.00195361
35474 35.474 -0.0021764 -0.00544868 0.00327228 7.47273e-05 0.00124496 0.00195259
35475 35.475 -0.0021764 -0.00544764 0.00327124 7.47248e-05 0.00124494 0.00195157
35476 35.476 -0.0021764 -0.0054466 0.0032702 7.47222e-05 0.00124492 0.00195056
35477 35.477 -0.0021764 -0.00544556 0.00326916 7.47196e-05 0.0012449 0.00194954
35478 35.478 -0.0021764 -0.00544452 0.00326812 7.4717e-05 0.00124488 0.00194852
35479 35.479 -0.0021764 -0.00544349 0.00326708 7.47145e-05 0.00124486 0.00194751
35480 35.48 -0.0021764 -0.00544245 0.00326605 7.47119e-05 0.00124485 0.00194649
35481 35.481 -0.0021764 -0.00544142 0.00326501 7.47093e-05 0.00124483 0.00194548
35482 35.482 -0.0021764 -0.00544038 0.00326398 7.47068e-05 0.00124481 0.00194446
35483 35.483 -0.0021764 -0.00543935 0.00326294 7.47042e-05 0.00124479 0.00194345
35484 35.484 -0.0021764 -0.00543831 0.00326191 7.47016e-05 0.00124477 0.00194244
35485 35.485 -0.0021764 -0.00543728 0.00326088 7.46991e-05 0.00124475 0.00194142
35486 35.486 -0.0021764 -0.00543625 0.00325984 7.46965e-05 0.00124473 0.00194041
35487 35.487 -0.0021764 -0.00543522 0.00325881 7.46939e-05 0.00124472 0.0019394
35488 35.488 -0.0021764 -0.00543419 0.00325778 7.46914e-05 0.0012447 0.00193839
35489 35.489 -0.0021764 -0.00543316 0.00325675 7.46888e-05 0.00124468 0.00193739
35490 35.49 -0.0021764 -0.00543213 0.00325572 7.46862e-05 0.00124466 0.00193638
35491 35.491 -0.0021764 -0.0054311 0.00325469 7.46837e-05 0.00124464 0.00193537
35492 35.492 -0.0021764 -0.00543007 0.00325367 7.46811e-05 0.00124462 0.00193436
35493 35.493 -0.0021764 -0.00542904 0.00325264 7.46786e-05 0.0012446 0.00193336
35494 35.494 -0.0021764 -0.00542802 0.00325161 7.4676e-05 0.00124459 0.00193235
35495 35.495 -0.0021764 -0.00542699 0.00325059 7.46734e-05 0.00124457 0.00193135
35496 35.496 -0.0021764 -0.00542597 0.00324956 7.46709e-05 0.00124455 0.00193034
35497 35.497 -0.0021764 -0.00542494 0.00324854 7.46683e-05 0.00124453 0.00192934
35498 35.498 -0.0021764 -0.00542392 0.00324751 7.46658e-05 0.00124451 0.00192834
35499 35.499 -0.0021764 -0.0054229 0.00324649 7.46632e-05 0.00124449 0.00192734
35500 35.5 -0.0021764 -0.00542187 0.00324547 7.46607e-05 0.00124447 0.00192633
35501 35.501 -0.0021764 -0.00542085 0.00324445 7.46581e-05 0.00124446 0.00192533
35502 35.502 -0.0021764 -0.00541983 0.00324343 7.46556e-05 0.00124444 0.00192433
35503 35.503 -0.0021764 -0.00541881 0.00324241 7.4653e-05 0.00124442 0.00192333
35504 35.504 -0.0021764 -0.00541779 0.00324139 7.46504e-05 0.0012444 0.00192234
35505 35.505 -0.0021764 -0.00541677 0.00324037 7.46479e-05 0.00124438 0.00192134
35506 35.506 -0.0021764 -0.00541575 0.00323935 7.46453e-05 0.00124436 0.00192034
35507 35.507 -0.0021764 -0.00541474 0.00323833 7.46428e-05 0.00124434 0.00191935
35508 35.508 -0.0021764 -0.00541372 0.00323732 7.46402e-05 0.00124433 0.00191835
35509 35.509 -0.0021764 -0.0054127 0.0032363 7.46377e-05 0.00124431 0.00191735
35510 35.51 -0.0021764 -0.00541169 0.00323529 7.46351e-05 0.00124429 0.00191636
35511 35.511 -0.0021764 -0.00541067 0.00323427 7.46326e-05 0.00124427 0.00191537
35512 35.512 -0.0021764 -0.00540966 0.00323326 7.463e-05 0.00124425 0.00191437
35513 35.513 -0.0021764 -0.00540865 0.00323224 7.46275e-05 0.00124423 0.00191338
35514 35.514 -0.0021764 -0.00540763 0.00323123 7.4625e-05 0.00124422 0.00191239
35515 35.515 -0.0021764 -0.00540662 0.00323022 7.46224e-05 0.0012442 0.0019114
35516 35.516 -0.0021764 -0.00540561 0.00322921 7.46199e-05 0.00124418 0.00191041
35517 35.517 -0.0021764 -0.0054046 0.0032282 7.46173e-05 0.00124416 0.00190942
35518 35.518 -0.0021764 -0.00540359 0.00322719 7.46148e-05 0.00124414 0.00190843
35519 35.519 -0.0021764 -0.00540258 0.00322618 7.46122e-05 0.00124412 0.00190744
35520 35.52 -0.0021764 -0.00540157 0.00322517 7.46097e-05 0.0012441 0.00190646
35521 35.521 -0.0021764 -0.00540057 0.00322416 7.46072e-05 0.00124409 0.00190547
35522 35.522 -0.0021764 -0.00539956 0.00322315 7.46046e-05 0.00124407 0.00190448
35523 35.523 -0.0021764 -0.00539855 0.00322215 7.46021e-05 0.00124405 0.0019035
35524 35.524 -0.0021764 -0.00539755 0.00322114 7.45995e-05 0.00124403 0.00190251
35525 35.525 -0.0021764 -0.00539654 0.00322014 7.4597e-05 0.00124401 0.00190153
35526 35.526 -0.0021764 -0.00539554 0.00321913 7.45945e-05 0.00124399 0.00190055
35527 35.527 -0.0021764 -0.00539453 0.00321813 7.45919e-05 0.00124397 0.00189956
35528 35.528 -0.0021764 -0.00539353 0.00321713 7.45894e-05 0.00124396 0.00189858
35529 35.529 -0.0021764 -0.00539253 0.00321612 7.45869e-05 0.00124394 0.0018976
35530 35.53 -0.0021764 -0.00539153 0.00321512 7.45843e-05 0.00124392 0.00189662
35531 35.531 -0.0021764 -0.00539053 0.00321412 7.45818e-05 0.0012439 0.00189564
35532 35.532 -0.0021764 -0.00538953 0.00321312 7.45793e-05 0.00124388 0.00189466
35533 35.533 -0.0021764 -0.00538853 0.00321212 7.45767e-05 0.00124386 0.00189368
35534 35.534 -0.0021764 -0.00538753 0.00321112 7.45742e-05 0.00124385 0.0018927
35535 35.535 -0.0021764 -0.00538653 0.00321012 7.45717e-05 0.00124383 0.00189173
35536 35.536 -0.0021764 -0.00538553 0.00320913 7.45691e-05 0.00124381 0.00189075
35537 35.537 -0.0021764 -0.00538454 0.00320813 7.45666e-05 0.00124379 0.00188977
35538 35.538 -0.0021764 -0.00538354 0.00320713 7.45641e-05 0.00124377 0.0018888
35539 35.539 -0.0021764 -0.00538254 0.00320614 7.45616e-05 0.00124375 0.00188782
35540 35.54 -0.0021764 -0.00538155 0.00320514 7.4559e-05 0.00124373 0.00188685
35541 35.541 -0.0021764 -0.00538055 0.00320415 7.45565e-05 0.00124372 0.00188588
35542 35.542 -0.0021764 -0.00537956 0.00320316 7.4554e-05 0.0012437 0.0018849
35543 35.543 -0.0021764 -0.00537857 0.00320216 7.45515e-05 0.00124368 0.00188393
35544 35.544 -0.0021764 -0.00537758 0.00320117 7.45489e-05 0.00124366 0.00188296
35545 35.545 -0.0021764 -0.00537658 0.00320018 7.45464e-05 0.00124364 0.00188199
35546 35.546 -0.0021764 -0.00537559 0.00319919 7.45439e-05 0.00124362 0.00188102
35547 35.547 -0.00217641 -0.0053746 0.0031982 7.45414e-05 0.00124361 0.00188005
35548 35.548 -0.00217641 -0.00537361 0.00319721 7.45388e-05 0.00124359 0.00187908
35549 35.549 -0.00217641 -0.00537262 0.00319622 7.45363e-05 0.00124357 0.00187811
35550 35.55 -0.00217641 -0.00537164 0.00319523 7.45338e-05 0.00124355 0.00187715
35551 35.551 -0.00217641 -0.00537065 0.00319424 7.45313e-05 0.00124353 0.00187618
35552 35.552 -0.00217641 -0.00536966 0.00319326 7.45288e-05 0.00124351 0.00187522
35553 35.553 -0.00217641 -0.00536868 0.00319227 7.45262e-05 0.00124349 0.00187425
35554 35.554 -0.00217641 -0.00536769 0.00319128 7.45237e-05 0.00124348 0.00187329
35555 35.555 -0.00217641 -0.0053667 0.0031903 7.45212e-05 0.00124346 0.00187232
35556 35.556 -0.00217641 -0.00536572 0.00318932 7.45187e-05 0.00124344 0.00187136
35557 35.557 -0.00217641 -0.00536474 0.00318833 7.45162e-05 0.00124342 0.0018704
35558 35.558 -0.00217641 -0.00536375 0.00318735 7.45137e-05 0.0012434 0.00186943
35559 35.559 -0.00217641 -0.00536277 0.00318637 7.45112e-05 0.00124338 0.00186847
35560 35.56 -0.00217641 -0.00536179 0.00318538 7.45086e-05 0.00124336 0.00186751
35561 35.561 -0.00217641 -0.00536081 0.0031844 7.45061e-05 0.00124335 0.00186655
35562 35.562 -0.00217641 -0.00535983 0.00318342 7.45036e-05 0.00124333 0.00186559
35563 35.563 -0.00217641 -0.00535885 0.00318244 7.45011e-05 0.00124331 0.00186463
35564 35.564 -0.00217641 -0.00535787 0.00318146 7.44986e-05 0.00124329 0.00186368
35565 35.565 -0.00217641 -0.00535689 0.00318049 7.44961e-05 0.00124327 0.00186272
35566 35.566 -0.00217641 -0.00535591 0.00317951 7.44936e-05 0.00124325 0.00186176
35567 35.567 -0.00217641 -0.00535494 0.00317853 7.44911e-05 0.00124324 0.0018608
35568 35.568 -0.00217641 -0.00535396 0.00317756 7.44886e-05 0.00124322 0.00185985
35569 35.569 -0.00217641 -0.00535298 0.00317658 7.44861e-05 0.0012432 0.00185889
35570 35.57 -0.00217641 -0.00535201 0.0031756 7.44836e-05 0.00124318 0.00185794
35571 35.571 -0.00217641 -0.00535104 0.00317463 7.44811e-05 0.00124316 0.00185699
35572 35.572 -0.00217641 -0.00535006 0.00317366 7.44785e-05 0.00124314 0.00185603
35573 35.573 -0.00217641 -0.00534909 0.00317268 7.4476e-05 0.00124313 0.00185508
35574 35.574 -0.00217641 -0.00534812 0.00317171 7.44735e-05 0.00124311 0.00185413
35575 35.575 -0.00217641 -0.00534714 0.00317074 7.4471e-05 0.00124309 0.00185318
35576 35.576 -0.00217641 -0.00534617 0.00316977 7.44685e-05 0.00124307 0.00185223
35577 35.577 -0.00217641 -0.0053452 0.0031688 7.4466e-05 0.00124305 0.00185128
35578 35.578 -0.00217641 -0.00534423 0.00316783 7.44635e-05 0.00124303 0.00185033
35579 35.579 -0.00217641 -0.00534326 0.00316686 7.4461e-05 0.00124301 0.00184938
35580 35.58 -0.00217641 -0.00534229 0.00316589 7.44585e-05 0.001243 0.00184843
35581 35.581 -0.00217641 -0.00534133 0.00316492 7.4456e-05 0.00124298 0.00184749
35582 35.582 -0.00217641 -0.00534036 0.00316395 7.44535e-05 0.00124296 0.00184654
35583 35.583 -0.00217641 -0.00533939 0.00316299 7.4451e-05 0.00124294 0.00184559
35584 35.584 -0.00217641 -0.00533843 0.00316202 7.44485e-05 0.00124292 0.00184465
35585 35.585 -0.00217641 -0.00533746 0.00316105 7.44461e-05 0.0012429 0.0018437
35586 35.586 -0.00217641 -0.0053365 0.00316009 7.44436e-05 0.00124289 0.00184276
35587 35.587 -0.00217641 -0.00533553 0.00315913 7.44411e-05 0.00124287 0.00184182
35588 35.588 -0.00217641 -0.00533457 0.00315816 7.44386e-05 0.00124285 0.00184088
35589 35.589 -0.00217641 -0.00533361 0.0031572 7.44361e-05 0.00124283 0.00183993
35590 35.59 -0.00217641 -0.00533264 0.00315624 7.44336e-05 0.00124281 0.00183899
35591 35.591 -0.00217641 -0.00533168 0.00315528 7.44311e-05 0.00124279 0.00183805
35592 35.592 -0.00217641 -0.00533072 0.00315431 7.44286e-05 0.00124277 0.00183711
35593 35.593 -0.00217641 -0.00532976 0.00315335 7.44261e-05 0.00124276 0.00183617
35594 35.594 -0.00217641 -0.0053288 0.00315239 7.44236e-05 0.00124274 0.00183523
35595 35.595 -0.00217641 -0.00532784 0.00315144 7.44211e-05 0.00124272 0.00183429
35596 35.596 -0.00217641 -0.00532688 0.00315048 7.44186e-05 0.0012427 0.00183336
35597 35.597 -0.00217641 -0.00532592 0.00314952 7.44162e-05 0.00124268 0.00183242
35598 35.598 -0.00217641 -0.00532497 0.00314856 7.44137e-05 0.00124266 0.00183148
35599 35.599 -0.00217641 -0.00532401 0.00314761 7.44112e-05 0.00124265 0.00183055
35600 35.6 -0.00217641 -0.00532306 0.00314665 7.44087e-05 0.00124263 0.00182961
35601 35.601 -0.00217641 -0.0053221 0.00314569 7.44062e-05 0.00124261 0.00182868
35602 35.602 -0.00217641 -0.00532115 0.00314474 7.44037e-05 0.00124259 0.00182774
35603 35.603 -0.00217641 -0.00532019 0.00314379 7.44013e-05 0.00124257 0.00182681
35604 35.604 -0.00217641 -0.00531924 0.00314283 7.43988e-05 0.00124255 0.00182588
35605 35.605 -0.00217641 -0.00531829 0.00314188 7.43963e-05 0.00124254 0.00182495
35606 35.606 -0.00217641 -0.00531733 0.00314093 7.43938e-05 0.00124252 0.00182402
35607 35.607 -0.00217641 -0.00531638 0.00313998 7.43913e-05 0.0012425 0.00182309
35608 35.608 -0.00217641 -0.00531543 0.00313902 7.43888e-05 0.00124248 0.00182216
35609 35.609 -0.00217641 -0.00531448 0.00313807 7.43864e-05 0.00124246 0.00182123
35610 35.61 -0.00217641 -0.00531353 0.00313712 7.43839e-05 0.00124244 0.0018203
35611 35.611 -0.00217641 -0.00531258 0.00313618 7.43814e-05 0.00124242 0.00181937
35612 35.612 -0.00217641 -0.00531163 0.00313523 7.43789e-05 0.00124241 0.00181844
